depth_m;temp_C;DO_mgL
15.1979;8.4608;0.8691
15.1799;8.4572;0.8958
15.1889;8.4555;0.8864
15.1979;8.4519;0.8539
15.2248;8.4472;0.8263
15.2158;8.4425;0.8593
15.1889;8.436;0.9369
15.1709;8.4342;0.9372
15.1709;8.4278;0.8733
15.1889;8.426;0.8446
15.1979;8.4248;0.8551
15.1889;8.426;0.8705
15.1799;8.4289;0.8796
15.162;8.4319;0.9208
15.1709;8.4331;0.939
15.1889;8.4319;0.8683
15.1979;8.4401;0.8131
15.1889;8.4507;0.821
15.1889;8.4584;0.8537
15.162;8.4667;0.8816
15.1799;8.4714;0.8636
15.2158;8.4696;0.8066
15.2158;8.4708;0.8013
15.1979;8.4702;0.8804
15.1799;8.4708;0.9315
15.1889;8.4714;0.8948
15.1799;8.4708;0.8297
15.2068;8.472;0.8031
15.1979;8.4726;0.8269
15.1979;8.4755;0.8327
15.1979;8.4749;0.8401
15.1799;8.472;0.8615
15.1889;8.4726;0.865
15.1889;8.4731;0.8426
15.1979;8.472;0.8244
15.2248;8.4749;0.8272
15.2158;8.4761;0.8387
15.1889;8.4773;0.8152
15.2248;8.4796;0.8029
15.2248;8.4802;0.8264
15.2248;8.4779;0.8544
15.2248;8.4761;0.8789
15.2248;8.4767;0.9163
15.1889;8.4779;0.9761
15.1709;8.4726;0.9504
15.1799;8.4566;0.8496
15.1979;8.4502;0.8053
15.1709;8.4478;0.8564
15.153;8.4395;0.9011
15.1709;8.439;0.8447
15.1979;8.4289;0.785
15.2068;8.4166;0.8024
15.1979;8.4124;0.8981
15.1889;8.4201;0.9197
15.2068;8.4213;0.8507
15.2068;8.4307;0.8235
15.2158;8.4443;0.8453
15.2158;8.449;0.8553
15.1979;8.4531;0.8395
15.1979;8.4608;0.8005
15.2068;8.4637;0.8277
15.1979;8.4678;0.8766
15.1979;8.469;0.8518
15.2068;8.4708;0.8104
15.2068;8.472;0.8339
15.2158;8.4714;0.8255
15.2338;8.4672;0.7881
15.2338;8.4672;0.8105
15.2068;8.4684;0.885
15.1979;8.4667;0.9029
15.2068;8.4672;0.8543
15.2068;8.4661;0.8259
15.2158;8.4672;0.8287
15.2068;8.4684;0.857
15.2158;8.4667;0.8427
15.2338;8.4672;0.7829
15.2427;8.4702;0.7587
15.2338;8.4726;0.7936
15.2248;8.469;0.8304
15.2338;8.4708;0.836
15.2607;8.4714;0.8251
15.2517;8.4714;0.794
15.2427;8.4708;0.8115
15.2248;8.4702;0.8822
15.2158;8.4696;0.9071
15.2248;8.4696;0.8556
15.2607;8.4684;0.8028
15.2427;8.469;0.8273
15.2338;8.4708;0.8801
15.2427;8.4696;0.8598
15.2517;8.4678;0.8217
15.2427;8.4678;0.8158
15.2517;8.4684;0.8238
15.2338;8.4684;0.8357
15.2427;8.4672;0.8424
15.2517;8.4684;0.8287
15.2517;8.4672;0.814
15.2517;8.4684;0.8182
15.2517;8.4661;0.8445
15.2338;8.4667;0.8539
15.2517;8.4678;0.8189
15.2427;8.4643;0.7875
15.2607;8.4625;0.7949
15.2427;8.4637;0.8214
15.2607;8.4625;0.8103
15.2786;8.4578;0.7883
15.2786;8.4584;0.8002
15.2786;8.4578;0.8317
15.2966;8.4531;0.8469
15.2876;8.4531;0.8567
15.2696;8.4537;0.8727
15.2517;8.4578;0.9217
15.2607;8.4549;0.9214
15.2427;8.4496;0.8697
15.2517;8.4431;0.8288
15.2427;8.4448;0.8173
15.2248;8.4395;0.8282
15.2338;8.4372;0.8269
15.2427;8.4378;0.8209
15.2517;8.4384;0.8128
15.2517;8.4437;0.8043
15.2517;8.4466;0.8144
15.2517;8.4513;0.8507
15.2517;8.4519;0.8577
15.2696;8.4519;0.8143
15.2786;8.4531;0.7782
15.2876;8.4549;0.7943
15.2607;8.4513;0.836
15.2607;8.4519;0.8563
15.2517;8.4507;0.8367
15.2607;8.4507;0.8157
15.2696;8.4484;0.8056
15.2607;8.4496;0.8014
15.2786;8.4466;0.8008
15.2607;8.449;0.8095
15.2607;8.446;0.8158
15.2696;8.4502;0.841
15.2517;8.4502;0.8945
15.2517;8.4507;0.8998
15.2696;8.4519;0.8556
15.2517;8.4543;0.8689
15.2158;8.4543;0.9123
15.2248;8.4543;0.8514
15.2248;8.4537;0.7894
15.2427;8.4531;0.7782
15.2248;8.4537;0.8675
15.1979;8.4566;0.9063
15.2158;8.4572;0.8268
15.2248;8.4549;0.7383
15.2338;8.4531;0.7464
15.2248;8.4549;0.8234
15.1979;8.4537;0.892
15.1979;8.4531;0.8724
15.2068;8.4537;0.7936
15.2158;8.4555;0.7397
15.2158;8.4531;0.7541
15.2068;8.4537;0.8129
15.1979;8.456;0.8426
15.2248;8.4555;0.8213
15.2248;8.456;0.7932
15.2068;8.4578;0.7904
15.2068;8.4531;0.8055
15.2158;8.4531;0.8153
15.1979;8.4502;0.8123
15.2158;8.4443;0.8005
15.2158;8.439;0.7841
15.2068;8.4331;0.7828
15.1889;8.439;0.7929
15.1799;8.4425;0.8061
15.1979;8.4378;0.8086
15.1889;8.4366;0.8045
15.1709;8.4384;0.7974
15.1889;8.4443;0.7931
15.1979;8.4555;0.7915
15.2068;8.4602;0.7995
15.1979;8.4614;0.8071
15.2158;8.4578;0.8044
15.2068;8.4401;0.7932
15.2158;8.4431;0.7917
15.2248;8.4531;0.7978
15.2158;8.4596;0.8012
15.2158;8.4637;0.7927
15.2068;8.4643;0.7945
15.2158;8.4608;0.8022
15.2248;8.4602;0.7928
15.2338;8.4596;0.782
15.2338;8.4625;0.7812
15.2158;8.4667;0.7902
15.2158;8.4714;0.7936
15.1979;8.4755;0.7988
15.2248;8.479;0.7501
15.2517;8.4873;0.7125
15.2517;8.4885;0.7531
15.2517;8.4867;0.8189
15.2248;8.4879;0.8626
15.2248;8.4879;0.8626
15.2158;8.4896;0.8262
15.2068;8.4896;0.7734
15.2248;8.4885;0.7437
15.2248;8.4902;0.7615
15.2338;8.4885;0.8028
15.2517;8.4885;0.8192
15.2427;8.4885;0.8014
15.2517;8.4902;0.7737
15.2607;8.472;0.7642
15.2876;8.4584;0.7694
15.2966;8.4543;0.7891
15.2786;8.4531;0.8013
15.2696;8.4502;0.794
15.2607;8.4502;0.7828
15.2427;8.4431;0.7753
15.2517;8.4413;0.8072
15.2338;8.4419;0.845
15.2338;8.4431;0.839
15.2427;8.446;0.8088
15.2427;8.4513;0.7996
15.2338;8.4555;0.8013
15.2427;8.4555;0.7988
15.2248;8.456;0.7971
15.2338;8.459;0.8044
15.2338;8.4596;0.8222
15.2338;8.4637;0.8431
15.2248;8.4672;0.8679
15.2068;8.4702;0.8556
15.2158;8.4726;0.8143
15.2158;8.4714;0.7737
15.2068;8.4731;0.7709
15.2158;8.4731;0.8384
15.1889;8.4761;0.9006
15.1709;8.4796;0.8659
15.1709;8.479;0.79
15.1979;8.479;0.7501
15.1889;8.4743;0.7474
15.1799;8.4755;0.7897
15.162;8.4737;0.8436
15.162;8.4749;0.845
15.1799;8.4755;0.7946
15.1799;8.4726;0.7583
15.1889;8.4696;0.7531
15.1979;8.4678;0.779
15.1799;8.4672;0.8186
15.1709;8.469;0.828
15.1709;8.4667;0.7948
15.1979;8.4661;0.7595
15.1979;8.4631;0.7529
15.1979;8.4608;0.7735
15.1799;8.4731;0.8045
15.162;8.4855;0.8374
15.1889;8.4908;0.7947
15.1979;8.4914;0.7691
15.1799;8.4955;0.7809
15.1979;8.492;0.7821
15.1889;8.4891;0.8
15.1709;8.4896;0.8055
15.1709;8.4891;0.7926
15.162;8.4908;0.7779
15.1709;8.4926;0.7639
15.1799;8.4938;0.7589
15.162;8.4949;0.768
15.153;8.4961;0.7963
15.162;8.4961;0.7788
15.1799;8.4932;0.7128
15.2068;8.4914;0.6929
15.1889;8.4938;0.7264
15.1709;8.4932;0.7953
15.162;8.4914;0.8268
15.162;8.4944;0.7834
15.1799;8.4944;0.7387
15.2068;8.4973;0.7113
15.1889;8.4955;0.7313
15.1889;8.4997;0.7637
15.1799;8.4991;0.7917
15.1709;8.4961;0.7743
15.1799;8.4979;0.761
15.1799;8.4985;0.7714
15.1799;8.4967;0.7792
15.1709;8.4985;0.7987
15.1709;8.4979;0.8187
15.1799;8.4985;0.7928
15.1979;8.4979;0.7494
15.1889;8.4961;0.732
15.1799;8.4967;0.7474
15.1979;8.4985;0.776
15.1799;8.5003;0.8025
15.1799;8.4985;0.7865
15.162;8.4985;0.7554
15.1799;8.4979;0.7459
15.1799;8.492;0.7786
15.1799;8.4926;0.8072
15.1709;8.4885;0.7849
15.1799;8.4814;0.7343
15.1979;8.4649;0.7297
15.1979;8.4555;0.7432
15.1889;8.459;0.7578
15.1799;8.4519;0.7744
15.2068;8.4478;0.7801
15.2158;8.4478;0.765
15.1889;8.4484;0.7626
15.1709;8.4466;0.7724
15.1799;8.4472;0.7784
15.2068;8.4496;0.7797
15.1979;8.4502;0.7769
15.2068;8.4555;0.7729
15.1979;8.4584;0.7722
15.2068;8.4572;0.7593
15.1889;8.4584;0.7452
15.2068;8.4555;0.7467
15.2248;8.4578;0.7708
15.1979;8.4625;0.7963
15.1889;8.4631;0.7781
15.2248;8.4667;0.7507
15.2158;8.4708;0.7429
15.2248;8.4743;0.7411
15.2427;8.4761;0.7383
15.2338;8.4714;0.731
15.2338;8.472;0.7604
15.2248;8.4702;0.7499
15.2248;8.469;0.7283
15.2427;8.4731;0.7362
15.2338;8.4731;0.7716
15.2338;8.4779;0.7823
15.2338;8.4773;0.7764
15.2248;8.4808;0.7683
15.2427;8.4796;0.7631
15.2338;8.4784;0.7781
15.2427;8.4796;0.7826
15.2517;8.4761;0.7638
15.2607;8.4761;0.7379
15.2607;8.4714;0.7303
15.2876;8.4649;0.7434
15.2517;8.4619;0.7665
15.2427;8.4543;0.7572
15.2427;8.4354;0.7432
15.2427;8.4272;0.7391
15.2517;8.4301;0.7563
15.2248;8.4331;0.7877
15.2338;8.4366;0.8097
15.2427;8.4354;0.7849
15.2517;8.4454;0.7612
15.2517;8.4496;0.7682
15.2427;8.4466;0.7777
15.2427;8.4431;0.763
15.2517;8.4395;0.7494
15.2517;8.4419;0.7494
15.2427;8.4472;0.7563
15.2517;8.4525;0.7642
15.2517;8.4484;0.7531
15.2607;8.4366;0.7372
15.2517;8.4283;0.7349
15.2338;8.4307;0.7513
15.2338;8.4425;0.7623
15.2338;8.4448;0.7619
15.2338;8.4507;0.7618
15.2158;8.4566;0.7575
15.2068;8.4619;0.7385
15.2338;8.4684;0.6887
15.2338;8.4696;0.7034
15.2158;8.469;0.8122
15.2338;8.4708;0.7443
15.2338;8.4684;0.6604
15.2338;8.4667;0.7087
15.2427;8.4631;0.8211
15.2338;8.4584;0.8492
15.2338;8.459;0.7701
15.2427;8.4519;0.7093
15.2607;8.4507;0.7139
15.2427;8.4502;0.7576
15.2338;8.4525;0.7993
15.2248;8.4537;0.795
15.2517;8.4531;0.7478
15.2786;8.446;0.6961
15.2517;8.4419;0.72
15.2338;8.446;0.7843
15.2068;8.4472;0.8365
15.2068;8.4478;0.8172
15.2517;8.4431;0.7567
15.2427;8.4295;0.7419
15.2248;8.4272;0.7927
15.2158;8.426;0.846
15.2158;8.423;0.8191
15.1979;8.4254;0.777
15.2158;8.426;0.7406
15.2338;8.4225;0.7326
15.2338;8.4201;0.7575
15.2248;8.4242;0.7826
15.2248;8.4266;0.7822
15.2068;8.4307;0.7699
15.2158;8.4366;0.7722
15.2158;8.4431;0.7823
15.2068;8.4454;0.7882
15.2158;8.4507;0.786
15.2248;8.4525;0.7775
15.2248;8.4543;0.7772
15.2158;8.459;0.7935
15.2158;8.4625;0.8026
15.2158;8.4655;0.8053
15.2427;8.469;0.7863
15.2338;8.469;0.7548
15.2427;8.4714;0.7293
15.2607;8.4731;0.752
15.2607;8.4731;0.7775
15.2607;8.4749;0.7859
15.2427;8.4767;0.8026
15.2427;8.4773;0.7918
15.2338;8.4784;0.7617
15.2338;8.4784;0.754
15.2338;8.4784;0.7676
15.2427;8.4802;0.7788
15.2338;8.4802;0.7749
15.2427;8.479;0.7666
15.2427;8.4802;0.7665
15.2338;8.4808;0.7714
15.2338;8.4814;0.7739
15.2338;8.4826;0.771
15.2427;8.4826;0.7696
15.2248;8.4832;0.7917
15.2338;8.482;0.7885
15.2338;8.4826;0.7483
15.2338;8.4814;0.7382
15.2248;8.4826;0.7675
15.2248;8.4832;0.7987
15.2158;8.4802;0.8152
15.2158;8.4838;0.7717
15.2158;8.4826;0.7172
15.2248;8.4802;0.7039
15.2248;8.4808;0.7599
15.2248;8.4826;0.792
15.2158;8.4814;0.7476
15.2338;8.4802;0.7438
15.2158;8.4802;0.8124
15.1979;8.4843;0.8259
15.1799;8.4855;0.7657
15.2068;8.4838;0.7339
15.1979;8.4832;0.7563
15.2068;8.4849;0.7906
15.1799;8.4855;0.793
15.1889;8.4861;0.7727
15.1979;8.4861;0.7594
15.2158;8.4861;0.7573
15.2068;8.4861;0.7654
15.1979;8.4873;0.7699
15.1979;8.4879;0.7727
15.1889;8.4873;0.7734
15.1799;8.4861;0.7752
15.1799;8.4867;0.7759
15.1799;8.4879;0.773
15.1709;8.4879;0.7639
15.1889;8.4879;0.7639
15.1799;8.4896;0.773
15.1709;8.4885;0.7667
15.1799;8.4885;0.7471
15.1889;8.4885;0.7492
15.1889;8.4891;0.7769
15.2068;8.4891;0.7825
15.1799;8.4885;0.7541
15.1979;8.4885;0.7314
15.2158;8.4861;0.7363
15.2158;8.4867;0.7626
15.2068;8.4873;0.7783
15.2068;8.4861;0.7633
15.1979;8.4855;0.7444
15.2338;8.4861;0.7416
15.2068;8.4855;0.7531
15.2068;8.4861;0.7605
15.2158;8.4861;0.7559
15.2068;8.4843;0.7465
15.2158;8.4838;0.7462
15.1889;8.4849;0.7479
15.1979;8.4843;0.7301
15.1979;8.4832;0.7168
15.2248;8.4843;0.7479
15.1979;8.4843;0.7923
15.2068;8.4849;0.8074
15.2068;8.4861;0.7776
15.2248;8.4861;0.737
15.2068;8.4855;0.7227
15.2338;8.4873;0.7465
15.2248;8.4873;0.7898
15.1979;8.4879;0.7919
15.2338;8.4861;0.7563
15.2248;8.4867;0.7265
15.2338;8.4885;0.7244
15.2158;8.4885;0.7374
15.2338;8.4867;0.7759
15.2248;8.4885;0.7895
15.2158;8.4879;0.7744
15.2248;8.4891;0.7583
15.2158;8.4896;0.7401
15.2158;8.4902;0.7394
15.1979;8.4908;0.7464
15.2158;8.4908;0.7282
15.2248;8.4902;0.702
15.2248;8.4896;0.708
15.2068;8.4896;0.7611
15.1979;8.4896;0.8041
15.1979;8.4908;0.7985
15.1979;8.4914;0.7467
15.1979;8.4914;0.7307
15.1979;8.4896;0.7457
15.1979;8.4902;0.7709
15.1799;8.492;0.7551
15.2158;8.4908;0.717
15.1979;8.4891;0.7017
15.1979;8.4902;0.7076
15.1979;8.4902;0.7146
15.2068;8.4885;0.7136
15.1979;8.4891;0.7328
15.2068;8.4885;0.7601
15.2068;8.4885;0.759
15.2068;8.4885;0.7153
15.2248;8.4891;0.6905
15.2338;8.4891;0.7321
15.2338;8.4891;0.7842
15.2248;8.4885;0.7541
15.2158;8.4891;0.7265
15.1979;8.4885;0.8175
15.1709;8.4902;0.851
15.1889;8.4896;0.7842
15.1979;8.4908;0.7272
15.1799;8.4902;0.7366
15.1889;8.4891;0.758
15.162;8.4885;0.7524
15.1889;8.4914;0.7212
15.1889;8.4914;0.7139
15.1889;8.4908;0.7363
15.1889;8.4908;0.7538
15.162;8.4908;0.7499
15.162;8.4908;0.7219
15.1709;8.4914;0.7216
15.162;8.4902;0.744
15.162;8.492;0.7541
15.144;8.4914;0.7373
15.162;8.4914;0.723
15.1709;8.4914;0.7146
15.162;8.4908;0.7205
15.1709;8.4908;0.7282
15.162;8.4908;0.7345
15.1709;8.4896;0.7335
15.1709;8.4891;0.7331
15.1979;8.4908;0.7268
15.1889;8.4885;0.7265
15.1799;8.4908;0.7303
15.1709;8.4914;0.7275
15.162;8.4902;0.7314
15.162;8.4891;0.7318
15.1799;8.4902;0.7321
15.1709;8.4885;0.729
15.1709;8.4885;0.7328
15.162;8.4885;0.7325
15.162;8.4867;0.7346
15.162;8.4867;0.7339
15.1709;8.4885;0.7314
15.1709;8.4891;0.7324
15.1799;8.4879;0.7363
15.1889;8.4879;0.7367
15.1709;8.4873;0.7311
15.162;8.4867;0.7293
15.1709;8.4861;0.7318
15.162;8.4873;0.73
15.153;8.4879;0.7297
15.153;8.4879;0.7286
15.1799;8.4879;0.7304
15.153;8.4879;0.7276
15.162;8.4861;0.7252
15.153;8.4885;0.7325
15.153;8.4885;0.7409
15.144;8.4885;0.7377
15.153;8.4873;0.7192
15.162;8.4879;0.7045
15.153;8.4873;0.7052
15.144;8.4861;0.7178
15.144;8.4885;0.7286
15.1351;8.4891;0.7146
15.162;8.4861;0.6937
15.1709;8.4879;0.6793
15.1889;8.4879;0.6922
15.1799;8.4867;0.7168
15.1799;8.4867;0.7346
15.1889;8.4867;0.7395
15.153;8.4861;0.7437
15.162;8.4843;0.7444
15.1709;8.4873;0.7304
15.162;8.4885;0.7206
15.1709;8.4891;0.7164
15.1709;8.4879;0.7255
15.162;8.4873;0.7349
15.162;8.4879;0.7276
15.153;8.4879;0.7174
15.162;8.4891;0.7164
15.1709;8.4896;0.7251
15.1799;8.4885;0.7262
15.1709;8.4896;0.7219
15.1889;8.4891;0.7199
15.1889;8.4879;0.7185
15.162;8.4873;0.7244
15.162;8.4873;0.7342
15.1799;8.4879;0.7223
15.1979;8.4896;0.6929
15.2158;8.4879;0.6723
15.1889;8.4891;0.68
15.1889;8.4879;0.7353
15.153;8.4867;0.7923
15.1709;8.4885;0.7888
15.153;8.4873;0.7339
15.153;8.4873;0.687
15.162;8.4885;0.6821
15.1799;8.4873;0.7167
15.162;8.4891;0.7545
15.1709;8.4879;0.75
15.1799;8.4885;0.7118
15.1889;8.4891;0.6845
15.1979;8.4891;0.6964
15.1709;8.4891;0.7419
15.1799;8.4908;0.7573
15.1709;8.4908;0.7321
15.1709;8.4914;0.7027
15.1799;8.4938;0.6956
15.1799;8.492;0.7198
15.153;8.4938;0.7474
15.144;8.492;0.7502
15.144;8.4914;0.7405
15.144;8.4914;0.7247
15.1709;8.492;0.7086
15.1799;8.4908;0.6953
15.1889;8.492;0.6866
15.1709;8.4932;0.7061
15.162;8.4914;0.7335
15.153;8.4944;0.7366
15.1709;8.4926;0.7135
15.1889;8.4902;0.6968
15.1889;8.4902;0.6992
15.1889;8.4902;0.7146
15.1889;8.4902;0.7279
15.1979;8.4914;0.724
15.1799;8.4908;0.7107
15.1889;8.4908;0.7062
15.1799;8.492;0.7111
15.1799;8.4914;0.7167
15.1979;8.4896;0.7184
15.1799;8.4885;0.715
15.1709;8.4873;0.7097
15.1799;8.4885;0.7041
15.1799;8.4843;0.708
15.1799;8.4861;0.7161
15.1889;8.4843;0.7196
15.1979;8.4843;0.7178
15.2068;8.4832;0.7133
15.1979;8.4843;0.7164
15.2158;8.4843;0.7175
15.2158;8.4855;0.7182
15.2068;8.4861;0.7035
15.2068;8.4849;0.707
15.1889;8.4861;0.7161
15.1979;8.4873;0.7335
15.1889;8.4867;0.7381
15.1889;8.4873;0.7181
15.162;8.4873;0.7069
15.153;8.4879;0.7139
15.153;8.4861;0.7269
15.162;8.4891;0.7167
15.153;8.4873;0.7143
15.1709;8.4861;0.7094
15.162;8.4879;0.7132
15.144;8.4873;0.7178
15.153;8.4879;0.7153
15.1709;8.4873;0.7052
15.1709;8.4879;0.7034
15.1709;8.4879;0.7094
15.162;8.4891;0.716
15.1799;8.4885;0.709
15.162;8.4885;0.6982
15.144;8.4873;0.694
15.153;8.4885;0.6943
15.1799;8.4873;0.7041
15.1709;8.4879;0.7136
15.1799;8.4879;0.7206
15.1799;8.4879;0.7139
15.1889;8.4896;0.709
15.1799;8.4885;0.7083
15.1889;8.4885;0.7125
15.1889;8.4885;0.7139
15.1799;8.4891;0.7139
15.1799;8.4896;0.7108
15.1709;8.4885;0.7073
15.1889;8.4902;0.709
15.1799;8.4885;0.7059
15.162;8.4885;0.7066
15.1799;8.4885;0.7013
15.1889;8.4885;0.7069
15.1979;8.4885;0.6982
15.2158;8.4902;0.6709
15.2338;8.4885;0.6608
15.2248;8.4902;0.673
15.2158;8.4891;0.6968
15.2158;8.4885;0.7101
15.2248;8.4908;0.7195
15.2068;8.4896;0.7031
15.2068;8.4891;0.7052
15.1979;8.4885;0.7367
15.1709;8.4879;0.7531
15.1709;8.4879;0.7342
15.2068;8.4902;0.702
15.1799;8.4891;0.6835
15.2068;8.4867;0.6772
15.2248;8.4879;0.6702
15.2338;8.4891;0.6831
15.2248;8.4896;0.709
15.1889;8.4914;0.7412
15.1799;8.4944;0.7373
15.1979;8.4926;0.7076
15.2068;8.4926;0.6922
15.1979;8.4944;0.7222
15.1889;8.4926;0.7334
15.2068;8.4908;0.681
15.2338;8.4885;0.6338
15.2248;8.4926;0.6729
15.2158;8.4914;0.7786
15.1889;8.4908;0.7978
15.2068;8.492;0.6974
15.2158;8.4908;0.6072
15.2338;8.4908;0.6072
15.2158;8.4908;0.7069
15.2068;8.4885;0.8094
15.1979;8.4908;0.7978
15.2068;8.4908;0.7086
15.2248;8.4891;0.6436
15.2248;8.4908;0.6684
15.1979;8.4902;0.7401
15.1889;8.4896;0.7559
15.1889;8.4896;0.7188
15.2068;8.4914;0.6862
15.2248;8.4914;0.696
15.2068;8.4908;0.7352
15.1979;8.4926;0.7663
15.1979;8.4896;0.7538
15.1889;8.492;0.724
15.1979;8.4896;0.7041
15.2158;8.4926;0.7097
15.2248;8.4902;0.7153
15.2068;8.4908;0.7202
15.2248;8.4908;0.7121
15.2158;8.4902;0.71
15.2248;8.4896;0.7062
15.2158;8.4896;0.715
15.2158;8.4891;0.7153
15.2158;8.4891;0.7146
15.2338;8.4879;0.7059
15.2248;8.4885;0.7045
15.2248;8.4902;0.7044
15.2068;8.4891;0.7062
15.2158;8.4891;0.7045
15.2338;8.4902;0.7013
15.2248;8.4902;0.6873
15.2248;8.4908;0.7034
15.2158;8.4914;0.7261
15.1889;8.4896;0.73
15.2068;8.4891;0.7513
15.1979;8.4902;0.751
15.2158;8.4891;0.6985
15.1979;8.4896;0.6803
15.2338;8.4896;0.6898
15.2068;8.4902;0.6975
15.1979;8.4914;0.716
15.1799;8.492;0.7237
15.1979;8.4908;0.6995
15.2068;8.4908;0.6751
15.2158;8.4867;0.68
15.2248;8.482;0.7067
15.1979;8.4761;0.7257
15.2158;8.4696;0.7093
15.2248;8.469;0.6887
15.2248;8.4702;0.6834
15.2248;8.4737;0.6862
15.2248;8.4779;0.7068
15.2338;8.4779;0.7277
15.2248;8.479;0.7358
15.2158;8.4796;0.7116
15.2068;8.482;0.6815
15.2248;8.4808;0.6549
15.2248;8.4832;0.658
15.2158;8.4814;0.7032
15.1979;8.4802;0.7375
15.1889;8.4796;0.7165
15.2068;8.479;0.6721
15.2338;8.4779;0.6532
15.2338;8.4773;0.6907
15.2248;8.479;0.7536
15.2248;8.4802;0.7522
15.2158;8.4796;0.6868
15.2158;8.479;0.6504
15.2158;8.4773;0.6795
15.1889;8.4784;0.7414
15.1799;8.4779;0.7554
15.1979;8.479;0.7109
15.2248;8.479;0.6651
15.2427;8.4779;0.6634
15.2248;8.4767;0.6994
15.2158;8.4784;0.7319
15.2068;8.479;0.7207
15.2158;8.4784;0.6889
15.2607;8.4802;0.6756
15.2517;8.4814;0.6952
15.2338;8.4838;0.7238
15.2158;8.4861;0.7231
15.2427;8.4867;0.6912
15.2517;8.4855;0.6643
15.2696;8.4849;0.6734
15.2517;8.4849;0.7122
15.2158;8.4861;0.75
15.2338;8.4838;0.7483
15.2068;8.482;0.7543
15.2068;8.4855;0.7521
15.2068;8.4843;0.714
15.2068;8.4832;0.6874
15.2158;8.4867;0.6853
15.1979;8.4843;0.7035
15.1979;8.4855;0.7266
15.1799;8.4849;0.7115
15.1979;8.4832;0.6748
15.2158;8.4838;0.6563
15.1979;8.4849;0.6668
15.1979;8.4849;0.7056
15.1979;8.4826;0.7063
15.1799;8.4808;0.6903
15.1979;8.4802;0.6616
15.1889;8.4814;0.6731
15.1979;8.4832;0.6888
15.2248;8.4802;0.7071
15.2068;8.4796;0.6952
15.1889;8.4773;0.6742
15.2068;8.4796;0.6665
15.1889;8.4802;0.6822
15.1889;8.4814;0.6955
15.1799;8.4843;0.6941
15.1889;8.4855;0.6818
15.1799;8.4849;0.6741
15.1889;8.4843;0.6745
15.1799;8.4843;0.6888
15.162;8.4849;0.694
15.162;8.4838;0.6934
15.162;8.4843;0.679
15.162;8.4838;0.6706
15.1709;8.4849;0.6738
15.1709;8.4808;0.6843
15.153;8.482;0.6899
15.162;8.4814;0.6878
15.153;8.479;0.685
15.153;8.479;0.6819
15.1709;8.479;0.6847
15.162;8.479;0.6812
15.162;8.4808;0.6822
15.162;8.479;0.6812
15.1799;8.4784;0.6777
15.1709;8.4814;0.6675
15.1709;8.4832;0.6769
15.1889;8.4814;0.6864
15.1799;8.482;0.6948
15.1799;8.4808;0.6829
15.162;8.482;0.6728
15.1709;8.4802;0.67
15.1709;8.4796;0.6759
15.1889;8.4784;0.6809
15.162;8.4784;0.6861
15.162;8.4773;0.6795
15.1799;8.4779;0.6788
15.1799;8.479;0.6746
15.1709;8.4773;0.6753
15.1889;8.4773;0.6805
15.1889;8.4796;0.6836
15.1799;8.479;0.6812
15.162;8.4767;0.6749
15.162;8.4784;0.6746
15.1709;8.4784;0.6795
15.1709;8.4796;0.6833
15.1889;8.479;0.6843
15.1799;8.479;0.6808
15.1799;8.4802;0.6763
15.1799;8.479;0.6756
15.1709;8.4796;0.6805
15.162;8.479;0.6836
15.1709;8.4808;0.6819
15.1709;8.4802;0.6766
15.1709;8.4808;0.6759
15.1979;8.4802;0.6773
15.1799;8.4808;0.6794
15.1799;8.4808;0.6805
15.1709;8.4808;0.677
15.153;8.4832;0.6752
15.1709;8.4832;0.6734
15.2068;8.4826;0.6783
15.2068;8.4826;0.6762
15.1979;8.4832;0.6766
15.1979;8.482;0.6749
15.1799;8.4832;0.6727
15.1889;8.4832;0.6727
15.1799;8.4832;0.6734
15.1799;8.4855;0.6762
15.1979;8.4849;0.6748
15.1799;8.4855;0.6748
15.1799;8.4855;0.6765
15.1979;8.4873;0.6776
15.1889;8.4867;0.6741
15.1799;8.4867;0.6744
15.1889;8.4861;0.6727
15.1799;8.4879;0.6779
15.1889;8.4879;0.6758
15.1799;8.4879;0.679
15.1979;8.4873;0.6814
15.1979;8.4885;0.6555
15.2068;8.4861;0.6237
15.2158;8.4867;0.6248
15.2248;8.4885;0.6744
15.2248;8.4885;0.7024
15.2158;8.4879;0.673
15.2158;8.4867;0.6398
15.2158;8.4861;0.6681
15.1889;8.4879;0.7335
15.2068;8.4885;0.7195
15.1979;8.4849;0.6472
15.2248;8.4855;0.6216
15.2248;8.4832;0.6608
15.2338;8.4826;0.7018
15.2338;8.4838;0.7172
15.2338;8.4802;0.6857
15.2248;8.482;0.6682
15.2158;8.4779;0.6844
15.2068;8.4808;0.7232
15.1799;8.4855;0.772
15.1709;8.4867;0.7846
15.162;8.4873;0.7395
15.1709;8.4879;0.6748
15.1709;8.4879;0.6436
15.162;8.4914;0.667
15.153;8.4914;0.7216
15.1351;8.492;0.7279
15.162;8.4908;0.6803
15.1799;8.4908;0.6313
15.2248;8.4896;0.6195
15.2068;8.4908;0.6541
15.2068;8.4896;0.6719
15.1889;8.4902;0.6527
15.2158;8.4896;0.6272
15.2068;8.4896;0.6219
15.2068;8.4879;0.6566
15.2068;8.4879;0.6758
15.2068;8.4879;0.6772
15.1979;8.4891;0.6649
15.1979;8.4879;0.6303
15.2068;8.4896;0.6125
